Id;Data;Hora;Hour;Type;Operador;Categoria;Classe;Adults;Children;Bebies;Local Recolha;GPS Recolha;Local Entrega;GPS Entrega;Duration;Distance;Price
AT036946;25/05/2024;18:00;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036948;25/05/2024;18:20;18;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;5;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT036947;25/05/2024;18:20;18;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;2;2;0;Marina-Albufeira;;Alfagar;;00:15;9;15,00
AT036729;25/05/2024;18:35;18;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Faro Airport;;Alfagar;;00:35;38;104,50
AT036949;25/05/2024;18:35;18;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036950;25/05/2024;18:35;18;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036951;25/05/2024;18:40;18;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;4;0;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT036952;25/05/2024;18:40;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036956;25/05/2024;18:55;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036957;25/05/2024;19:10;19;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;8;0;0;Alto da Colina;;Olhos de ?gua;;00:05;3;8,00
AT036960;25/05/2024;19:15;19;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;1;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036958;25/05/2024;19:20;19;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;2;0;Alfagar;;Oura - New Town;;00:05;2;6,00
AT036959;25/05/2024;19:20;19;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036962;25/05/2024;19:25;19;;Alto da Colina;Interzone;1 - 4 Pax;2;1;0;Alto da Colina;;Algarve Shopping - Guia;;00:17;11;20,00
AT036961;25/05/2024;19:40;19;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;3;3;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT036965;25/05/2024;19:50;19;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Oura - New Town;;00:05;2;6,00
AT036966;25/05/2024;19:50;19;;Alto da Colina;Interzone;5 - 8 Pax;3;1;1;Alto da Colina;;Algarve Shopping - Guia;;00:17;11;25,00
AT036967;25/05/2024;19:50;19;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036968;25/05/2024;20:05;20;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036969;25/05/2024;20:20;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036970;25/05/2024;20:45;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;1;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036971;25/05/2024;20:55;20;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;3;2;0;Old Town - Albufeira;;Alfagar;;00:07;4;10,00
AT036972;25/05/2024;21:10;21;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;6;0;0;Olhos de ?gua;;Alfagar;;00:05;3;8,00
AT036963;25/05/2024;21:30;21;;Alto da Colina;Interzone;1 - 4 Pax;2;1;0;Algarve Shopping - Guia;;Alto da Colina;;00:17;11;20,00
AT036973;25/05/2024;21:50;21;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036974;25/05/2024;22:20;22;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;4;1;0;Old Town - Albufeira;;Alto da Colina;;00:07;4;10,00
AT036438;26/05/2024;05:00;5;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;1;2;0;Alfagar;;Faro Airport;;00:35;38;60,50
AT036912;26/05/2024;06:30;6;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Alfagar;;Faro Airport;;00:35;38;71,50
AT033785;26/05/2024;07:45;7;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;65,00
AT036943;26/05/2024;07:45;7;Partida;Cerro Malpique;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Cerro Malpique;;Faro Airport;;00:45;46;55,00
AT036906;26/05/2024;09:00;9;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Alfagar;;Faro Airport;;00:35;38;55,00
AT036930;26/05/2024;09:30;9;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;4;0;0;Alfagar;;Aquashow;;00:20;17;35,00
AT036977;26/05/2024;09:53;9;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;1;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036978;26/05/2024;09:54;9;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;1;Alfagar;;Algarve Shopping - Guia;;00:17;11;20,00
AT036876;26/05/2024;10:00;10;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;2;2;0;Alto da Colina;;Slide & Splash;;00:28;32;45,00
AT036981;26/05/2024;10:15;10;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;2;1;1;Alto da Colina;;Zoomarine-Guia;;00:19;13;25,00
AT036980;26/05/2024;10:15;10;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;1;1;Alfagar;;Olhos de ?gua;;00:05;3;6,00
AT036955;26/05/2024;10:30;10;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036982;26/05/2024;10:30;10;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;1;0;0;Albufeira;;Alfagar;;00:00;;6,00
AT036983;26/05/2024;10:35;10;;Alfa Tours & Transfers;Parques Tem?ticos;1 - 4 Pax;5;0;0;Alfagar;;Zoomarine-Guia;;00:19;13;25,00
AT036922;26/05/2024;10:35;10;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Alfagar;;Zoomarine-Guia;;00:19;13;25,00
AT036986;26/05/2024;10:45;10;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;;Marina-Albufeira;;00:15;9;15,00
AT036987;26/05/2024;10:50;10;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;4;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036988;26/05/2024;11:00;11;;Alto da Colina;Interzone;1 - 4 Pax;2;1;0;Alto da Colina;;Algarve Shopping - Guia;;00:17;11;20,00
AT036731;26/05/2024;11:20;11;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Faro Airport;;Alfagar;;00:35;38;123,50
AT036989;26/05/2024;11:20;11;;Alfa Tours & Transfers;Interzone;5 - 8 Pax;4;1;0;Alfagar;;Loul?;;00:32;36;55,00
AT036953;26/05/2024;11:30;11;;Alfagar Rece??o;Interzone;1 - 4 Pax;4;0;0;Alfagar;;Marina-Albufeira;;00:15;9;15,00
AT036990;26/05/2024;12:06;12;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;0;1;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT032985;26/05/2024;13:35;13;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Faro Airport;37.0206047,-7.968698099999999;Alto da Colina;37.0941384,-8.209068499999999;00:35;38;65,00
AT035554;26/05/2024;13:35;13;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;0;Faro Airport;;Alfagar;;00:35;38;123,50
AT036991;26/05/2024;14:11;14;;Alto da Colina;Interzone;1 - 4 Pax;3;0;0;Alto da Colina;;Marina-Albufeira;;00:20;8;15,00
AT036979;26/05/2024;14:30;14;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;1;Algarve Shopping - Guia;;Alfagar;;00:17;11;20,00
AT036993;26/05/2024;14:45;14;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036992;26/05/2024;15:00;15;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;2;0;1;Algarve Shopping - Guia;;Alfagar;;00:17;11;20,00
AT036470;26/05/2024;15:00;15;Chegada;Alto da Colina;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Faro Airport;;Alto da Colina;;00:35;38;123,50
AT036923;26/05/2024;15:30;15;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Zoomarine-Guia;;Alfagar;;00:19;13;25,00
AT036954;26/05/2024;15:30;15;;Alfagar Rece??o;Interzone;1 - 4 Pax;4;0;0;Marina-Albufeira;;Alfagar;;00:15;9;15,00
AT036994;26/05/2024;15:45;15;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037008;26/05/2024;16:40;16;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;3;3;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT036877;26/05/2024;17:00;17;;Alto da Colina;Parques Tem?ticos;1 - 4 Pax;2;2;0;Slide & Splash;;Alto da Colina;;00:28;32;45,00
AT036996;26/05/2024;17:22;17;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036931;26/05/2024;17:30;17;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;4;0;0;Aquashow;;Alfagar;;00:20;17;35,00
AT036998;26/05/2024;17:42;17;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Oura - New Town;;00:05;2;6,00
AT036999;26/05/2024;17:44;17;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT037000;26/05/2024;17:50;17;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036997;26/05/2024;17:50;17;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037001;26/05/2024;18:00;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;2;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT036546;26/05/2024;18:00;18;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Alfagar;;Faro Airport;;00:35;38;55,00
AT037002;26/05/2024;18:13;18;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;4;0;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT037003;26/05/2024;18:17;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;1;Alto da Colina;;Oura - New Town;;00:05;2;6,00
AT037006;26/05/2024;18:22;18;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;1;1;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT037007;26/05/2024;18:37;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037010;26/05/2024;18:41;18;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;4;2;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT037011;26/05/2024;18:47;18;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;6;1;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT037013;26/05/2024;19:00;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037014;26/05/2024;19:00;19;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT037012;26/05/2024;19:00;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;;Oura - New Town;;00:05;2;6,00
AT037015;26/05/2024;19:10;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;;Oura - New Town;;00:05;2;6,00
AT037016;26/05/2024;19:22;19;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;5;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT034496;26/05/2024;19:30;19;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;2;0;2;Faro Airport;;Alto da Colina;;00:35;38;65,00
AT037017;26/05/2024;19:35;19;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;6;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT037020;26/05/2024;19:50;19;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;4;2;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT037021;26/05/2024;19:50;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037022;26/05/2024;20:00;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT037024;26/05/2024;20:20;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT037023;26/05/2024;20:20;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT037027;26/05/2024;20:35;20;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT037025;26/05/2024;20:40;20;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;4;3;1;Old Town - Albufeira;;Alfagar;;00:07;4;10,00
AT037028;26/05/2024;21:00;21;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;1;Old Town - Albufeira;;Alto da Colina;;00:07;4;8,00
AT037029;26/05/2024;21:30;21;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;1;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT037032;26/05/2024;21:50;21;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;6;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;10,00
AT037033;26/05/2024;22:15;22;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;4;2;0;Old Town - Albufeira;;Alfagar;;00:07;4;10,00
AT037034;26/05/2024;22:30;22;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT037036;26/05/2024;22:45;22;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT037009;27/05/2024;04:30;4;Partida;Cerro Malpique;Airport Transfer;Airport Transfer 1-3PAX;3;0;0;Cerro Malpique;;Faro Airport;;00:45;46;60,50
AT033801;27/05/2024;06:00;6;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;4;2;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;0,00
AT033942;27/05/2024;07:00;7;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;2;1;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;0,00
AT036642;27/05/2024;07:45;7;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;0;1;Alto da Colina;;Faro Airport;;00:35;38;55,00
AT037037;27/05/2024;08:30;8;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037035;27/05/2024;08:30;8;Partida;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;2;2;1;Alfagar;;Faro Airport;;00:35;38;65,00
AT034835;27/05/2024;08:30;8;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 4-8PAX;4;1;1;Faro Airport;;Alfagar;;00:35;38;129,70
AT036995;27/05/2024;09:00;9;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;1;1;Alfagar;;Marina-Albufeira;;00:15;9;15,00
AT037044;27/05/2024;09:15;9;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037048;27/05/2024;09:30;9;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;;Marina-Albufeira;;00:15;9;15,00
AT037047;27/05/2024;09:30;9;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;0;Alto da Colina;;Albufeira Shopping;;00:10;4;8,00
AT037054;27/05/2024;09:50;9;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT037059;27/05/2024;10:15;10;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036925;27/05/2024;10:45;10;;Alfagar Rece??o;Interzone;5 - 8 Pax;4;1;0;Alfagar;;Marina-Albufeira;;00:15;9;20,00
AT037061;27/05/2024;10:55;10;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;1;Alto da Colina;;Albufeira Shopping;;00:10;4;8,00
AT037062;27/05/2024;11:00;11;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT036884;27/05/2024;11:00;11;;Alfagar Rece??o;Interzone;1 - 4 Pax;3;0;0;Alfagar;;Marina-Albufeira;;00:15;9;15,00
AT037065;27/05/2024;11:15;11;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Alfagar;;Slide & Splash;;00:28;32;45,00
AT037063;27/05/2024;11:15;11;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;5;2;0;Alfagar;;Slide & Splash;;00:28;32;55,00
AT037067;27/05/2024;11:20;11;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;2;0;Alto da Colina;;Albufeira Shopping;;00:10;4;8,00
AT037069;27/05/2024;11:30;11;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;2;0;Alfagar;;Oura - New Town;;00:05;2;6,00
AT037068;27/05/2024;11:30;11;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;0;Albufeira Shopping;;Alto da Colina;;00:10;4;8,00
AT037072;27/05/2024;12:40;12;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037073;27/05/2024;12:50;12;;Alfagar Rece??o;Interzone;1 - 4 Pax;2;0;0;Alfagar;;Marina-Albufeira;;00:15;9;15,00
AT037071;27/05/2024;12:55;12;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT033485;27/05/2024;13:00;13;Partida;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 1-3PAX;2;0;0;Alfagar;37.0903633,-8.2093686;Faro Airport;37.0222849,-7.963351899999999;00:35;38;55,00
AT037074;27/05/2024;13:15;13;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT037076;27/05/2024;13:47;13;;Alto da Colina;Interzone;1 - 4 Pax;2;2;0;Alto da Colina;;Marina-Albufeira;;00:20;8;15,00
AT037075;27/05/2024;13:55;13;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;3;0;0;Albufeira Shopping;;Algarve Shopping - Guia;;00:15;15;20,00
AT037077;27/05/2024;14:00;14;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;2;0;Albufeira;;Alfagar;;00:00;;6,00
AT037078;27/05/2024;14:45;14;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Oura - New Town;;00:05;2;6,00
AT037080;27/05/2024;15:05;15;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;3;4;0;Alfagar;;Oura - New Town;;00:05;2;8,00
AT037018;27/05/2024;15:15;15;Chegada;Alto da Colina;Airport Transfer;Airport Transfer 4-8PAX;2;1;1;Faro Airport;;Alto da Colina;;00:35;38;123,50
AT037079;27/05/2024;15:20;15;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;3;0;0;Marina-Albufeira;;Alfagar;;00:15;9;15,00
AT037085;27/05/2024;15:40;15;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;0;1;Old Town - Albufeira;;Alto da Colina;;00:07;4;8,00
AT037086;27/05/2024;15:50;15;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT036926;27/05/2024;16:00;16;;Alfagar Rece??o;Interzone;5 - 8 Pax;4;1;0;Marina-Albufeira;;Alfagar;;00:15;9;20,00
AT037087;27/05/2024;16:15;16;;Alto da Colina;Interzone;1 - 4 Pax;3;0;0;Alto da Colina;;Algarve Shopping - Guia;;00:17;11;20,00
AT037064;27/05/2024;17:00;17;;Alfagar Rece??o;Parques Tem?ticos;5 - 8 Pax;5;2;0;Slide & Splash;;Alfagar;;00:28;32;55,00
AT037066;27/05/2024;17:00;17;;Alfagar Rece??o;Parques Tem?ticos;1 - 4 Pax;2;2;0;Slide & Splash;;Alfagar;;00:28;32;45,00
AT037091;27/05/2024;17:02;17;;Alfagar Rece??o;Interzone;Taxi 5 - 8 Pax;4;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;10,00
AT037090;27/05/2024;17:10;17;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Oura - New Town;;Alto da Colina;;00:05;2;6,00
AT037092;27/05/2024;17:47;17;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037093;27/05/2024;17:53;17;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037004;27/05/2024;18:04;18;Chegada;Alfagar Rece??o;Airport Transfer;Airport Transfer 1-3PAX;3;0;0;Faro Airport;;Alfagar;;00:35;38;104,50
AT037094;27/05/2024;18:12;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037095;27/05/2024;18:15;18;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;4;0;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT037096;27/05/2024;18:20;18;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037097;27/05/2024;18:40;18;;Alto da Colina;Interzone;Taxi 5 - 8 Pax;6;1;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;10,00
AT037098;27/05/2024;18:40;18;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;2;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT037099;27/05/2024;18:45;18;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;4;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT037100;27/05/2024;19:00;19;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;2;1;1;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT037101;27/05/2024;19:10;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037103;27/05/2024;19:10;19;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;;Oura - New Town;;00:05;2;6,00
AT037102;27/05/2024;19:15;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;3;0;0;Alto da Colina;;Olhos de ?gua;;00:05;3;6,00
AT037104;27/05/2024;19:20;19;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;1;0;Alto da Colina;;Oura - New Town;;00:05;2;6,00
AT037107;27/05/2024;19:45;19;;Alfa Tours & Transfers;Interzone;Taxi 5 - 8 Pax;4;1;1;Old Town - Albufeira;;Alfagar;;00:07;4;10,00
AT037108;27/05/2024;20:00;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT037110;27/05/2024;20:10;20;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;1;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037109;27/05/2024;20:10;20;;Alfa Tours & Transfers;Interzone;1 - 4 Pax;3;0;0;Algarve Shopping - Guia;;Alto da Colina;;00:17;11;20,00
AT037111;27/05/2024;20:20;20;;Alfagar Rece??o;Interzone;Taxi 1 - 4 Pax;3;0;0;Alfagar;;Old Town - Albufeira;;00:07;4;8,00
AT037113;27/05/2024;20:25;20;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;2;0;Alto da Colina;;Old Town - Albufeira;;00:07;4;8,00
AT037112;27/05/2024;20:25;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;3;0;0;Oura - New Town;;Alto da Colina;;00:05;2;6,00
AT037116;27/05/2024;20:30;20;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;;Oura - New Town;;00:05;2;6,00
AT037118;27/05/2024;20:37;20;;Alto da Colina;Interzone;Taxi 1 - 4 Pax;2;0;0;Alto da Colina;;Oura - New Town;;00:05;2;6,00
AT037117;27/05/2024;20:42;20;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;1;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
AT037121;27/05/2024;21:10;21;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;2;1;0;Oura - New Town;;Alto da Colina;;00:05;2;6,00
AT036843;27/05/2024;21:35;21;Chegada;Alfa Tours & Transfers;Airport Transfer;Airport Transfer 4-8PAX;4;3;1;Faro Airport;;Alfagar;;00:35;38;65,00
AT037123;27/05/2024;21:50;21;;Alfa Tours & Transfers;Interzone;Taxi 1 - 4 Pax;4;0;0;Old Town - Albufeira;;Alfagar;;00:07;4;8,00
